r,dnnbi(m^-3),dne(m^-3),dni(m^-3),tbn(keV),ti(keV),te(keV),vzt_eq(m/s),vth_eq(m/s),vthermalep(m/s),etann(MKS)
0.217,1.950656e+18,3.226552e+19,2.633658e+19,62517.42,1671.415,1439.051,0.007336378,0.0,2447449.0,1.366684
0.218,1.950539e+18,3.226054e+19,2.633629e+19,62507.55,1668.845,1437.059,0.007321442,0.0,2447256.0,1.369724
0.219,1.95041e+18,3.225553e+19,2.633593e+19,62497.68,1666.271,1435.062,0.007306536,0.0,2447063.0,1.372778
0.22,1.95027e+18,3.22505e+19,2.63355e+19,62487.8,1663.69,1433.06,0.00729166,0.0,2446869.0,1.375848
0.221,1.950119e+18,3.224545e+19,2.6335e+19,62477.9,1661.104,1431.053,0.007276814,0.0,2446675.0,1.378933
0.222,1.949958e+18,3.224037e+19,2.633444e+19,62467.98,1658.512,1429.042,0.007261998,0.0,2446481.0,1.382033
0.223,1.949787e+18,3.223526e+19,2.633381e+19,62458.03,1655.915,1427.026,0.007247213,0.0,2446286.0,1.385149
0.224,1.949606e+18,3.223014e+19,2.633311e+19,62448.05,1653.312,1425.006,0.007232457,0.0,2446091.0,1.38828
0.225,1.949415e+18,3.222498e+19,2.633234e+19,62438.05,1650.704,1422.981,0.007217732,0.0,2445895.0,1.391426
0.226,1.949214e+18,3.22198e+19,2.63315e+19,62428.02,1648.091,1420.951,0.007203037,0.0,2445698.0,1.394588
0.227,1.949003e+18,3.221459e+19,2.63306e+19,62417.96,1645.473,1418.917,0.007188372,0.0,2445501.0,1.397766
0.228,1.948782e+18,3.220936e+19,2.632963e+19,62407.87,1642.85,1416.879,0.007173737,0.0,2445304.0,1.400959
0.229,1.948551e+18,3.220409e+19,2.63286e+19,62397.75,1640.222,1414.837,0.007159133,0.0,2445106.0,1.404168
0.23,1.94831e+18,3.21988e+19,2.63275e+19,62387.6,1637.59,1412.79,0.007144559,0.0,2444907.0,1.407393
0.231,1.948059e+18,3.219348e+19,2.632634e+19,62377.42,1634.953,1410.739,0.007130016,0.0,2444707.0,1.410634
0.232,1.947797e+18,3.218813e+19,2.632511e+19,62367.21,1632.312,1408.684,0.007115503,0.0,2444507.0,1.41389
0.233,1.947524e+18,3.218276e+19,2.632381e+19,62356.99,1629.666,1406.625,0.00710102,0.0,2444307.0,1.417163
0.234,1.947237e+18,3.217736e+19,2.632246e+19,62346.76,1627.015,1404.562,0.007086567,0.0,2444106.0,1.420452
0.235,1.946937e+18,3.217193e+19,2.632104e+19,62336.54,1624.36,1402.495,0.007072144,0.0,2443906.0,1.423758
0.236,1.946621e+18,3.216647e+19,2.631957e+19,62326.33,1621.701,1400.423,0.007057751,0.0,2443706.0,1.427079
0.237,1.94629e+18,3.216099e+19,2.631804e+19,62316.14,1619.037,1398.348,0.007043388,0.0,2443506.0,1.430417
0.238,1.945941e+18,3.215549e+19,2.631645e+19,62305.99,1616.369,1396.269,0.007029055,0.0,2443307.0,1.433772
0.239,1.945575e+18,3.214996e+19,2.63148e+19,62295.87,1613.697,1394.187,0.007014752,0.0,2443109.0,1.437144
0.24,1.94519e+18,3.21444e+19,2.63131e+19,62285.8,1611.02,1392.1,0.007000478,0.0,2442911.0,1.440532
0.241,1.944785e+18,3.213882e+19,2.631135e+19,62275.78,1608.339,1390.01,0.006986234,0.0,2442715.0,1.443937
0.242,1.944363e+18,3.213322e+19,2.630954e+19,62265.8,1605.654,1387.915,0.00697202,0.0,2442519.0,1.447359
0.243,1.943926e+18,3.212759e+19,2.630767e+19,62255.82,1602.964,1385.818,0.006957835,0.0,2442323.0,1.450798
0.244,1.943476e+18,3.212194e+19,2.630574e+19,62245.82,1600.27,1383.716,0.00694368,0.0,2442127.0,1.454254
0.245,1.943015e+18,3.211627e+19,2.630375e+19,62235.77,1597.573,1381.611,0.006929554,0.0,2441930.0,1.457726
0.246,1.942546e+18,3.211056e+19,2.63017e+19,62225.65,1594.872,1379.502,0.006915458,0.0,2441731.0,1.461216
0.247,1.942072e+18,3.210484e+19,2.629958e+19,62215.43,1592.167,1377.389,0.006901391,0.0,2441531.0,1.464722
0.248,1.941595e+18,3.209908e+19,2.629739e+19,62205.08,1589.458,1375.273,0.006887354,0.0,2441328.0,1.468245
0.249,1.941117e+18,3.209331e+19,2.629513e+19,62194.58,1586.746,1373.153,0.006873346,0.0,2441122.0,1.471784
0.25,1.94064e+18,3.20875e+19,2.62928e+19,62183.9,1584.03,1371.03,0.006859368,0.0,2440912.0,1.475341
0.251,1.940166e+18,3.208167e+19,2.629039e+19,62173.02,1581.311,1368.903,0.006845419,0.0,2440698.0,1.478914
0.252,1.939693e+18,3.207581e+19,2.628791e+19,62161.98,1578.588,1366.773,0.0068315,0.0,2440482.0,1.482504
0.253,1.939218e+18,3.206993e+19,2.628537e+19,62150.79,1575.863,1364.639,0.00681761,0.0,2440262.0,1.486112
0.254,1.938737e+18,3.206401e+19,2.628275e+19,62139.5,1573.134,1362.501,0.006803749,0.0,2440040.0,1.489736
0.255,1.938246e+18,3.205808e+19,2.628008e+19,62128.15,1570.401,1360.361,0.006789918,0.0,2439817.0,1.493379
0.256,1.937743e+18,3.205211e+19,2.627735e+19,62116.75,1567.666,1358.217,0.006776115,0.0,2439594.0,1.497039
0.257,1.937224e+18,3.204612e+19,2.627456e+19,62105.36,1564.927,1356.07,0.006762342,0.0,2439370.0,1.500717
0.258,1.936686e+18,3.204011e+19,2.627172e+19,62093.99,1562.184,1353.92,0.006748598,0.0,2439147.0,1.504413
0.259,1.936126e+18,3.203407e+19,2.626883e+19,62082.7,1559.439,1351.766,0.006734882,0.0,2438925.0,1.508128
0.26,1.93554e+18,3.2028e+19,2.62659e+19,62071.5,1556.69,1349.61,0.006721196,0.0,2438705.0,1.511861
0.261,1.934927e+18,3.202191e+19,2.626293e+19,62060.42,1553.938,1347.451,0.006707539,0.0,2438487.0,1.515613
0.262,1.934289e+18,3.201579e+19,2.62599e+19,62049.43,1551.183,1345.289,0.00669391,0.0,2438271.0,1.519384
0.263,1.933631e+18,3.200965e+19,2.625683e+19,62038.49,1548.425,1343.123,0.00668031,0.0,2438056.0,1.523174
0.264,1.932957e+18,3.200348e+19,2.625371e+19,62027.53,1545.664,1340.956,0.006666739,0.0,2437841.0,1.526982
0.265,1.932272e+18,3.199728e+19,2.625053e+19,62016.52,1542.9,1338.785,0.006653196,0.0,2437625.0,1.530808
0.266,1.93158e+18,3.199106e+19,2.624728e+19,62005.41,1540.133,1336.611,0.006639682,0.0,2437406.0,1.534652
0.267,1.930885e+18,3.198481e+19,2.624397e+19,61994.14,1537.363,1334.435,0.006626197,0.0,2437185.0,1.538514
0.268,1.930192e+18,3.197853e+19,2.624059e+19,61982.69,1534.591,1332.256,0.006612741,0.0,2436960.0,1.542394
0.269,1.929506e+18,3.197223e+19,2.623714e+19,61970.99,1531.817,1330.074,0.006599313,0.0,2436730.0,1.546292
0.27,1.92883e+18,3.19659e+19,2.62336e+19,61959.0,1529.04,1327.89,0.006585914,0.0,2436494.0,1.550207
0.271,1.928168e+18,3.195954e+19,2.622998e+19,61946.69,1526.261,1325.703,0.006572544,0.0,2436252.0,1.554139
0.272,1.927516e+18,3.195316e+19,2.622629e+19,61934.09,1523.479,1323.514,0.006559202,0.0,2436004.0,1.558089
0.273,1.926869e+18,3.194675e+19,2.622252e+19,61921.25,1520.696,1321.322,0.006545888,0.0,2435752.0,1.562057
0.274,1.926224e+18,3.194031e+19,2.621869e+19,61908.23,1517.91,1319.127,0.006532603,0.0,2435495.0,1.566043
0.275,1.925574e+18,3.193384e+19,2.621479e+19,61895.06,1515.122,1316.93,0.006519347,0.0,2435236.0,1.570048
0.276,1.924916e+18,3.192735e+19,2.621083e+19,61881.8,1512.332,1314.731,0.006506119,0.0,2434975.0,1.574072
0.277,1.924244e+18,3.192083e+19,2.620681e+19,61868.49,1509.539,1312.529,0.006492919,0.0,2434714.0,1.578115
0.278,1.923554e+18,3.191428e+19,2.620275e+19,61855.19,1506.745,1310.325,0.006479748,0.0,2434452.0,1.582178
0.279,1.922841e+18,3.19077e+19,2.619865e+19,61841.94,1503.948,1308.119,0.006466605,0.0,2434191.0,1.58626
0.28,1.9221e+18,3.19011e+19,2.61945e+19,61828.8,1501.15,1305.91,0.00645349,0.0,2433933.0,1.590364
0.281,1.921328e+18,3.189447e+19,2.619032e+19,61815.79,1498.35,1303.699,0.006440404,0.0,2433677.0,1.594488
0.282,1.920528e+18,3.188782e+19,2.61861e+19,61802.9,1495.547,1301.486,0.006427346,0.0,2433423.0,1.598632
0.283,1.919703e+18,3.188113e+19,2.618184e+19,61790.06,1492.743,1299.271,0.006414316,0.0,2433170.0,1.602797
0.284,1.918858e+18,3.187442e+19,2.617753e+19,61777.26,1489.937,1297.054,0.006401314,0.0,2432918.0,1.606982
0.285,1.917997e+18,3.186769e+19,2.617317e+19,61764.43,1487.129,1294.835,0.00638834,0.0,2432665.0,1.611188
0.286,1.917123e+18,3.186092e+19,2.616876e+19,61751.54,1484.32,1292.614,0.006375395,0.0,2432411.0,1.615413
0.287,1.916242e+18,3.185413e+19,2.616429e+19,61738.54,1481.51,1290.39,0.006362477,0.0,2432155.0,1.619658
0.288,1.915356e+18,3.184732e+19,2.615976e+19,61725.4,1478.698,1288.165,0.006349587,0.0,2431897.0,1.623922
0.289,1.914471e+18,3.184047e+19,2.615516e+19,61712.07,1475.884,1285.939,0.006336725,0.0,2431634.0,1.628206
0.29,1.91359e+18,3.18336e+19,2.61505e+19,61698.5,1473.07,1283.71,0.006323891,0.0,2431367.0,1.632509
0.291,1.912716e+18,3.18267e+19,2.614577e+19,61684.67,1470.254,1281.48,0.006311085,0.0,2431094.0,1.636832
0.292,1.911847e+18,3.181978e+19,2.614096e+19,61670.6,1467.438,1279.248,0.006298307,0.0,2430817.0,1.641173
0.293,1.910978e+18,3.181282e+19,2.613609e+19,61656.33,1464.62,1277.014,0.006285556,0.0,2430535.0,1.645534
0.294,1.910107e+18,3.180584e+19,2.613116e+19,61641.89,1461.801,1274.778,0.006272833,0.0,2430251.0,1.649915
0.295,1.90923e+18,3.179884e+19,2.612617e+19,61627.33,1458.982,1272.541,0.006260137,0.0,2429964.0,1.654317
0.296,1.908342e+18,3.17918e+19,2.612113e+19,61612.67,1456.161,1270.302,0.006247469,0.0,2429675.0,1.658739
0.297,1.907441e+18,3.178474e+19,2.611604e+19,61597.97,1453.34,1268.062,0.006234828,0.0,2429385.0,1.663183
0.298,1.906523e+18,3.177766e+19,2.61109e+19,61583.24,1450.517,1265.819,0.006222215,0.0,2429095.0,1.667647
0.299,1.905584e+18,3.177054e+19,2.610572e+19,61568.54,1447.694,1263.576,0.006209628,0.0,2428805.0,1.672134
0.3,1.90462e+18,3.17634e+19,2.61005e+19,61553.9,1444.87,1261.33,0.00619707,0.0,2428516.0,1.676643
0.301,1.903629e+18,3.175623e+19,2.609524e+19,61539.34,1442.045,1259.083,0.006184538,0.0,2428229.0,1.681174
0.302,1.902612e+18,3.174904e+19,2.608995e+19,61524.86,1439.22,1256.834,0.006172033,0.0,2427943.0,1.685728
0.303,1.90157e+18,3.174182e+19,2.608462e+19,61510.43,1436.394,1254.584,0.006159556,0.0,2427658.0,1.690305
0.304,1.900506e+18,3.173457e+19,2.607925e+19,61496.04,1433.567,1252.333,0.006147106,0.0,2427374.0,1.694903
0.305,1.899422e+18,3.172729e+19,2.607384e+19,61481.66,1430.74,1250.08,0.006134683,0.0,2427090.0,1.699524
0.306,1.89832e+18,3.171999e+19,2.606838e+19,61467.27,1427.912,1247.826,0.006122287,0.0,2426806.0,1.704166
0.307,1.897202e+18,3.171266e+19,2.606288e+19,61452.85,1425.085,1245.571,0.006109919,0.0,2426521.0,1.708831
0.308,1.896069e+18,3.17053e+19,2.605734e+19,61438.38,1422.257,1243.315,0.006097577,0.0,2426236.0,1.713517
0.309,1.894925e+18,3.169792e+19,2.605174e+19,61423.83,1419.428,1241.058,0.006085263,0.0,2425949.0,1.718225
0.31,1.89377e+18,3.16905e+19,2.60461e+19,61409.2,1416.6,1238.8,0.006072976,0.0,2425660.0,1.722954
0.311,1.892607e+18,3.168306e+19,2.604041e+19,61394.46,1413.772,1236.542,0.006060717,0.0,2425368.0,1.727705
0.312,1.891434e+18,3.167559e+19,2.603467e+19,61379.62,1410.943,1234.282,0.006048484,0.0,2425075.0,1.732477
0.313,1.89025e+18,3.166809e+19,2.602888e+19,61364.7,1408.115,1232.022,0.006036279,0.0,2424780.0,1.737271
0.314,1.889053e+18,3.166056e+19,2.602304e+19,61349.7,1405.287,1229.762,0.006024101,0.0,2424484.0,1.742087
0.315,1.887843e+18,3.165301e+19,2.601716e+19,61334.65,1402.459,1227.5,0.006011949,0.0,2424187.0,1.746926
0.316,1.886617e+18,3.164542e+19,2.601123e+19,61319.57,1399.631,1225.238,0.005999825,0.0,2423889.0,1.751787
0.317,1.885374e+18,3.163781e+19,2.600526e+19,61304.45,1396.803,1222.975,0.005987728,0.0,2423590.0,1.756672
0.318,1.884113e+18,3.163017e+19,2.599925e+19,61289.33,1393.975,1220.711,0.005975657,0.0,2423291.0,1.761579
0.319,1.882832e+18,3.16225e+19,2.599319e+19,61274.2,1391.147,1218.446,0.005963613,0.0,2422992.0,1.76651
0.32,1.88153e+18,3.16148e+19,2.59871e+19,61259.1,1388.32,1216.18,0.005951596,0.0,2422693.0,1.771464
0.321,1.880206e+18,3.160707e+19,2.598097e+19,61244.03,1385.493,1213.913,0.005939605,0.0,2422395.0,1.776443
0.322,1.878859e+18,3.159932e+19,2.59748e+19,61228.98,1382.666,1211.646,0.005927641,0.0,2422098.0,1.781446
0.323,1.877491e+18,3.159154e+19,2.596858e+19,61213.95,1379.84,1209.378,0.005915703,0.0,2421800.0,1.786472
0.324,1.876102e+18,3.158373e+19,2.596233e+19,61198.94,1377.014,1207.109,0.005903792,0.0,2421503.0,1.791522
0.325,1.874693e+18,3.157589e+19,2.595604e+19,61183.94,1374.19,1204.84,0.005891908,0.0,2421207.0,1.796596
0.326,1.873264e+18,3.156803e+19,2.594971e+19,61168.94,1371.366,1202.571,0.005880049,0.0,2420910.0,1.801694
0.327,1.871815e+18,3.156013e+19,2.594335e+19,61153.95,1368.542,1200.301,0.005868218,0.0,2420613.0,1.806816
0.328,1.870348e+18,3.155222e+19,2.593694e+19,61138.95,1365.72,1198.031,0.005856412,0.0,2420316.0,1.811961
0.329,1.868863e+18,3.154427e+19,2.593049e+19,61123.93,1362.9,1195.76,0.005844632,0.0,2420019.0,1.817129
0.33,1.86736e+18,3.15363e+19,2.5924e+19,61108.9,1360.08,1193.49,0.005832879,0.0,2419721.0,1.822321
0.331,1.86584e+18,3.15283e+19,2.591747e+19,61093.85,1357.262,1191.22,0.005821152,0.0,2419423.0,1.827537
0.332,1.864303e+18,3.152028e+19,2.59109e+19,61078.77,1354.445,1188.949,0.00580945,0.0,2419125.0,1.832776
0.333,1.862749e+18,3.151223e+19,2.59043e+19,61063.68,1351.63,1186.679,0.005797775,0.0,2418826.0,1.838038
0.334,1.861176e+18,3.150416e+19,2.589765e+19,61048.58,1348.816,1184.409,0.005786126,0.0,2418527.0,1.843325
0.335,1.859586e+18,3.149605e+19,2.589097e+19,61033.46,1346.003,1182.139,0.005774503,0.0,2418227.0,1.848636
0.336,1.857977e+18,3.148792e+19,2.588425e+19,61018.34,1343.192,1179.869,0.005762906,0.0,2417928.0,1.853971
0.337,1.856349e+18,3.147976e+19,2.587749e+19,61003.21,1340.382,1177.599,0.005751335,0.0,2417628.0,1.85933
0.338,1.854702e+18,3.147157e+19,2.58707e+19,60988.07,1337.573,1175.329,0.00573979,0.0,2417328.0,1.864714
0.339,1.853036e+18,3.146335e+19,2.586387e+19,60972.93,1334.766,1173.06,0.005728271,0.0,2417028.0,1.870123
0.34,1.85135e+18,3.14551e+19,2.5857e+19,60957.8,1331.96,1170.79,0.005716778,0.0,2416728.0,1.875558
0.341,1.849644e+18,3.144682e+19,2.58501e+19,60942.67,1329.155,1168.521,0.00570531,0.0,2416428.0,1.881017
0.342,1.847919e+18,3.143851e+19,2.584316e+19,60927.54,1326.352,1166.251,0.005693869,0.0,2416128.0,1.886502
0.343,1.846174e+18,3.143017e+19,2.583619e+19,60912.42,1323.55,1163.982,0.005682453,0.0,2415828.0,1.892012
0.344,1.844409e+18,3.142181e+19,2.582918e+19,60897.3,1320.75,1161.714,0.005671063,0.0,2415528.0,1.897548
0.345,1.842625e+18,3.141341e+19,2.582214e+19,60882.18,1317.952,1159.445,0.005659699,0.0,2415229.0,1.903109
0.346,1.840822e+18,3.140498e+19,2.581506e+19,60867.06,1315.155,1157.177,0.00564836,0.0,2414929.0,1.908695
0.347,1.839e+18,3.139653e+19,2.580795e+19,60851.95,1312.361,1154.91,0.005637047,0.0,2414629.0,1.914307
0.348,1.837159e+18,3.138805e+19,2.58008e+19,60836.83,1309.568,1152.643,0.005625759,0.0,2414329.0,1.919945
0.349,1.835299e+18,3.137954e+19,2.579362e+19,60821.72,1306.778,1150.376,0.005614497,0.0,2414029.0,1.925608
0.35,1.83342e+18,3.1371e+19,2.57864e+19,60806.6,1303.99,1148.11,0.00560326,0.0,2413729.0,1.931297
0.351,1.831523e+18,3.136244e+19,2.577915e+19,60791.48,1301.204,1145.845,0.005592048,0.0,2413429.0,1.937011
0.352,1.829608e+18,3.135384e+19,2.577186e+19,60776.36,1298.421,1143.58,0.005580861,0.0,2413129.0,1.94275
0.353,1.827674e+18,3.134523e+19,2.576453e+19,60761.24,1295.64,1141.316,0.0055697,0.0,2412828.0,1.948516
0.354,1.825721e+18,3.133658e+19,2.575717e+19,60746.11,1292.862,1139.052,0.005558563,0.0,2412528.0,1.954307
0.355,1.82375e+18,3.13279e+19,2.574978e+19,60730.99,1290.087,1136.79,0.005547452,0.0,2412228.0,1.960125
0.356,1.821761e+18,3.13192e+19,2.574235e+19,60715.86,1287.314,1134.528,0.005536367,0.0,2411927.0,1.965968
0.357,1.819754e+18,3.131047e+19,2.573489e+19,60700.72,1284.544,1132.267,0.005525306,0.0,2411627.0,1.971838
0.358,1.817727e+18,3.130171e+19,2.572739e+19,60685.59,1281.776,1130.007,0.005514271,0.0,2411326.0,1.977733
0.359,1.815683e+18,3.129292e+19,2.571986e+19,60670.45,1279.012,1127.748,0.005503261,0.0,2411025.0,1.983655
0.36,1.81362e+18,3.12841e+19,2.57123e+19,60655.3,1276.25,1125.49,0.005492277,0.0,2410724.0,1.989604
0.361,1.811539e+18,3.127525e+19,2.570471e+19,60640.15,1273.491,1123.233,0.005481317,0.0,2410423.0,1.995579
0.362,1.809439e+18,3.126637e+19,2.569708e+19,60625.0,1270.735,1120.977,0.005470383,0.0,2410122.0,2.001581
0.363,1.807321e+18,3.125747e+19,2.568942e+19,60609.85,1267.983,1118.722,0.005459474,0.0,2409821.0,2.007609
0.364,1.805184e+18,3.124853e+19,2.568173e+19,60594.69,1265.233,1116.468,0.005448591,0.0,2409519.0,2.013664
0.365,1.803028e+18,3.123957e+19,2.5674e+19,60579.54,1262.486,1114.215,0.005437732,0.0,2409218.0,2.019746
0.366,1.800854e+18,3.123057e+19,2.566625e+19,60564.4,1259.743,1111.964,0.005426898,0.0,2408917.0,2.025855
0.367,1.798662e+18,3.122155e+19,2.565846e+19,60549.26,1257.002,1109.713,0.00541609,0.0,2408616.0,2.031991
0.368,1.79645e+18,3.121249e+19,2.565064e+19,60534.13,1254.265,1107.464,0.005405306,0.0,2408315.0,2.038154
0.369,1.794219e+18,3.120341e+19,2.564278e+19,60519.01,1251.531,1105.216,0.005394547,0.0,2408014.0,2.044344
0.37,1.79197e+18,3.11943e+19,2.56349e+19,60503.9,1248.8,1102.97,0.005383812,0.0,2407714.0,2.050561
0.371,1.789702e+18,3.118516e+19,2.562698e+19,60488.8,1246.072,1100.725,0.005373102,0.0,2407413.0,2.056805
0.372,1.787415e+18,3.117599e+19,2.561904e+19,60473.72,1243.348,1098.481,0.005362417,0.0,2407113.0,2.063077
0.373,1.785109e+18,3.116679e+19,2.561106e+19,60458.64,1240.627,1096.239,0.005351757,0.0,2406813.0,2.069376
0.374,1.782786e+18,3.115757e+19,2.560304e+19,60443.57,1237.91,1093.998,0.005341121,0.0,2406513.0,2.075702
0.375,1.780445e+18,3.114831e+19,2.5595e+19,60428.5,1235.196,1091.759,0.005330509,0.0,2406213.0,2.082055
0.376,1.778086e+18,3.113903e+19,2.558693e+19,60413.43,1232.485,1089.522,0.005319922,0.0,2405913.0,2.088436
0.377,1.77571e+18,3.112972e+19,2.557882e+19,60398.36,1229.778,1087.286,0.00530936,0.0,2405613.0,2.094843
0.378,1.773316e+18,3.112037e+19,2.557068e+19,60383.28,1227.075,1085.052,0.005298821,0.0,2405312.0,2.101278
0.379,1.770906e+18,3.1111e+19,2.556251e+19,60368.2,1224.376,1082.82,0.005288308,0.0,2405012.0,2.107739
0.38,1.76848e+18,3.11016e+19,2.55543e+19,60353.1,1221.68,1080.59,0.005277818,0.0,2404711.0,2.114227
0.381,1.766037e+18,3.109217e+19,2.554606e+19,60337.99,1218.988,1078.362,0.005267353,0.0,2404410.0,2.120743
0.382,1.763578e+18,3.108271e+19,2.55378e+19,60322.88,1216.3,1076.136,0.005256911,0.0,2404109.0,2.127285
0.383,1.761102e+18,3.107322e+19,2.55295e+19,60307.76,1213.616,1073.912,0.005246494,0.0,2403808.0,2.133855
0.384,1.758608e+18,3.106371e+19,2.552117e+19,60292.64,1210.936,1071.69,0.005236101,0.0,2403506.0,2.140452
0.385,1.756097e+18,3.105416e+19,2.551281e+19,60277.53,1208.261,1069.47,0.005225732,0.0,2403205.0,2.147077
0.386,1.753567e+18,3.104459e+19,2.550442e+19,60262.44,1205.589,1067.252,0.005215387,0.0,2402904.0,2.153729
0.387,1.751019e+18,3.103498e+19,2.549601e+19,60247.36,1202.923,1065.036,0.005205066,0.0,2402604.0,2.16041
0.388,1.748452e+18,3.102535e+19,2.548756e+19,60232.31,1200.26,1062.822,0.005194769,0.0,2402304.0,2.167119
0.389,1.745866e+18,3.101569e+19,2.547909e+19,60217.29,1197.603,1060.61,0.005184495,0.0,2402004.0,2.173857
0.39,1.74326e+18,3.1006e+19,2.54706e+19,60202.3,1194.95,1058.4,0.005174246,0.0,2401705.0,2.180623
0.391,1.740634e+18,3.099628e+19,2.546208e+19,60187.35,1192.302,1056.192,0.005164019,0.0,2401407.0,2.187418
0.392,1.737989e+18,3.098653e+19,2.545354e+19,60172.43,1189.659,1053.986,0.005153817,0.0,2401109.0,2.194242
0.393,1.735326e+18,3.097676e+19,2.544496e+19,60157.54,1187.021,1051.783,0.005143638,0.0,2400812.0,2.201095
0.394,1.732645e+18,3.096695e+19,2.543636e+19,60142.67,1184.388,1049.581,0.005133483,0.0,2400515.0,2.207978
0.395,1.729947e+18,3.095712e+19,2.542773e+19,60127.82,1181.759,1047.381,0.005123351,0.0,2400219.0,2.214889
0.396,1.727234e+18,3.094725e+19,2.541907e+19,60112.97,1179.136,1045.183,0.005113243,0.0,2399922.0,2.221831
0.397,1.724505e+18,3.093736e+19,2.541038e+19,60098.12,1176.517,1042.987,0.005103158,0.0,2399626.0,2.228802
0.398,1.721763e+18,3.092744e+19,2.540165e+19,60083.26,1173.903,1040.793,0.005093097,0.0,2399329.0,2.235803
0.399,1.719008e+18,3.091748e+19,2.539289e+19,60068.39,1171.294,1038.6,0.00508306,0.0,2399032.0,2.242834
0.4,1.71624e+18,3.09075e+19,2.53841e+19,60053.5,1168.69,1036.41,0.005073046,0.0,2398735.0,2.249896
0.401,1.713461e+18,3.089749e+19,2.537527e+19,60038.59,1166.091,1034.221,0.005063056,0.0,2398437.0,2.256987
0.402,1.710669e+18,3.088744e+19,2.536641e+19,60023.66,1163.496,1032.035,0.00505309,0.0,2398139.0,2.264109
0.403,1.707864e+18,3.087737e+19,2.535751e+19,60008.72,1160.906,1029.85,0.005043147,0.0,2397841.0,2.271262
0.404,1.705046e+18,3.086726e+19,2.534858e+19,59993.78,1158.322,1027.667,0.005033228,0.0,2397542.0,2.278446
0.405,1.702213e+18,3.085713e+19,2.533961e+19,59978.86,1155.743,1025.486,0.005023332,0.0,2397244.0,2.285661
0.406,1.699364e+18,3.084696e+19,2.533062e+19,59963.95,1153.169,1023.307,0.005013459,0.0,2396946.0,2.292907
0.407,1.696499e+18,3.083677e+19,2.532161e+19,59949.07,1150.601,1021.13,0.00500361,0.0,2396649.0,2.300186
0.408,1.693618e+18,3.082654e+19,2.531256e+19,59934.23,1148.038,1018.954,0.004993785,0.0,2396352.0,2.307496
0.409,1.690718e+18,3.081629e+19,2.530349e+19,59919.44,1145.481,1016.781,0.004983983,0.0,2396056.0,2.314839
0.41,1.6878e+18,3.0806e+19,2.52944e+19,59904.7,1142.93,1014.61,0.004974205,0.0,2395762.0,2.322214
0.411,1.684863e+18,3.079568e+19,2.528529e+19,59890.03,1140.385,1012.441,0.00496445,0.0,2395468.0,2.329622
0.412,1.681908e+18,3.078534e+19,2.527615e+19,59875.41,1137.846,1010.274,0.004954718,0.0,2395176.0,2.337063
0.413,1.678935e+18,3.077496e+19,2.526699e+19,59860.83,1135.312,1008.108,0.004945009,0.0,2394884.0,2.344536
0.414,1.675947e+18,3.076455e+19,2.52578e+19,59846.28,1132.785,1005.945,0.004935324,0.0,2394593.0,2.352043
0.415,1.672945e+18,3.075412e+19,2.524859e+19,59831.76,1130.264,1003.784,0.004925661,0.0,2394303.0,2.359583
0.416,1.66993e+18,3.074365e+19,2.523935e+19,59817.25,1127.749,1001.625,0.004916022,0.0,2394012.0,2.367156
0.417,1.666902e+18,3.073316e+19,2.523008e+19,59802.74,1125.24,999.4676,0.004906404,0.0,2393722.0,2.374763
0.418,1.663864e+18,3.072263e+19,2.522078e+19,59788.22,1122.737,997.3124,0.00489681,0.0,2393431.0,2.382403
0.419,1.660816e+18,3.071208e+19,2.521146e+19,59773.68,1120.24,995.1592,0.004887238,0.0,2393140.0,2.390076
0.42,1.65776e+18,3.07015e+19,2.52021e+19,59759.1,1117.75,993.008,0.004877688,0.0,2392848.0,2.397783
0.421,1.654697e+18,3.069089e+19,2.519271e+19,59744.48,1115.266,990.8588,0.00486816,0.0,2392556.0,2.405524
0.422,1.651625e+18,3.068026e+19,2.518329e+19,59729.84,1112.788,988.7115,0.004858654,0.0,2392262.0,2.413298
0.423,1.648544e+18,3.066959e+19,2.517384e+19,59715.18,1110.316,986.5663,0.004849171,0.0,2391969.0,2.421107
0.424,1.645453e+18,3.06589e+19,2.516436e+19,59700.52,1107.851,984.4229,0.00483971,0.0,2391675.0,2.428951
0.425,1.64235e+18,3.064817e+19,2.515485e+19,59685.88,1105.392,982.2816,0.004830271,0.0,2391382.0,2.436829
0.426,1.639234e+18,3.063742e+19,2.514532e+19,59671.27,1102.94,980.1422,0.004820855,0.0,2391089.0,2.444743
0.427,1.636104e+18,3.062664e+19,2.513575e+19,59656.7,1100.495,978.0048,0.004811461,0.0,2390797.0,2.452692
0.428,1.63296e+18,3.061582e+19,2.512616e+19,59642.19,1098.057,975.8692,0.00480209,0.0,2390506.0,2.460677
0.429,1.629799e+18,3.060498e+19,2.511654e+19,59627.75,1095.625,973.7357,0.004792741,0.0,2390217.0,2.468699
0.43,1.62662e+18,3.05941e+19,2.51069e+19,59613.4,1093.2,971.604,0.004783415,0.0,2389929.0,2.476757
0.431,1.623423e+18,3.058319e+19,2.509723e+19,59599.15,1090.782,969.4743,0.004774111,0.0,2389644.0,2.484852
0.432,1.62021e+18,3.057225e+19,2.508754e+19,59584.98,1088.371,967.3465,0.00476483,0.0,2389360.0,2.492984
0.433,1.616981e+18,3.056128e+19,2.507782e+19,59570.89,1085.968,965.2206,0.004755572,0.0,2389077.0,2.501153
